"state1","statename1","mi_to_state","state2","statename2"
"47","Tennessee",4282.1754998588,"15","Hawaii"
"48","Texas",305.100660916851,"40","Oklahoma"
"48","Texas",443.938309054311,"22","Louisiana"
"48","Texas",447.744568372783,"35","New Mexico"
"48","Texas",461.945807410582,"05","Arkansas"
"48","Texas",490.699813262777,"20","Kansas"
"48","Texas",570.026216737859,"28","Mississippi"
"48","Texas",614.364557274305,"29","Missouri"
"48","Texas",629.121330487514,"08","Colorado"
"48","Texas",699.08893381894,"31","Nebraska"
"48","Texas",733.250820183285,"01","Alabama"
"48","Texas",740.078082867057,"04","Arizona"
"48","Texas",801.149348647864,"19","Iowa"
"48","Texas",803.354655702795,"47","Tennessee"
"48","Texas",824.192438566589,"17","Illinois"
"48","Texas",883.902519945369,"49","Utah"
"48","Texas",899.911715925907,"21","Kentucky"
"48","Texas",900.53938084398,"46","South Dakota"
"48","Texas",917.696320443184,"56","Wyoming"
"48","Texas",931.690501501458,"13","Georgia"
"48","Texas",933.487533595386,"18","Indiana"
"48","Texas",1029.76457630793,"12","Florida"
"48","Texas",1048.15217992895,"55","Wisconsin"
"48","Texas",1063.33589315604,"27","Minnesota"
"48","Texas",1083.62878535388,"45","South Carolina"
"48","Texas",1108.78426416403,"38","North Dakota"
"48","Texas",1112.60260454445,"39","Ohio"
"48","Texas",1115.70946190837,"32","Nevada"
"48","Texas",1164.52069156093,"54","West Virginia"
"48","Texas",1182.33631021242,"26","Michigan"
"48","Texas",1192.98120942649,"37","North Carolina"
"48","Texas",1210.40320423228,"30","Montana"
"48","Texas",1215.83028455434,"16","Idaho"
"48","Texas",1219.06191300876,"06","California"
"48","Texas",1243.95701828263,"51","Virginia"
"48","Texas",1354.79325511716,"11","District of Columbia"
"48","Texas",1358.54167978162,"42","Pennsylvania"
"48","Texas",1373.32697722766,"24","Maryland"
"48","Texas",1437.93012983847,"10","Delaware"
"48","Texas",1445.74148907944,"41","Oregon"
"48","Texas",1498.00390553478,"34","New Jersey"
"48","Texas",1518.19024599297,"36","New York"
"48","Texas",1575.49448103741,"53","Washington"
"48","Texas",1622.97719806078,"09","Connecticut"
"48","Texas",1683.90206988203,"44","Rhode Island"
"48","Texas",1683.99958010503,"50","Vermont"
"48","Texas",1696.44412527491,"25","Massachusetts"
"48","Texas",1725.07866087999,"33","New Hampshire"
"48","Texas",1900.94365175186,"23","Maine"
"48","Texas",2242.88569773497,"72","Puerto Rico"
"48","Texas",3184.75470724735,"02","Alaska"
"48","Texas",3555.7276251522,"15","Hawaii"
"49","Utah",264.973974399175,"32","Nevada"
"49","Utah",330.163475673123,"08","Colorado"
"49","Utah",331.031017906465,"56","Wyoming"
"49","Utah",354.116493591781,"04","Arizona"
"49","Utah",375.018027831419,"16","Idaho"
"49","Utah",453.544974315399,"06","California"
"49","Utah",455.682376541622,"35","New Mexico"
"49","Utah",542.722817441447,"30","Montana"
"49","Utah",562.407124965887,"41","Oregon"
"49","Utah",640.687586177521,"31","Nebraska"
"49","Utah",684.367932417738,"46","South Dakota"
"49","Utah",715.224222400817,"20","Kansas"
"49","Utah",715.593151820845,"53","Washington"
"49","Utah",792.686825193158,"38","North Dakota"
"49","Utah",817.99847992695,"40","Oklahoma"
"49","Utah",883.902519945369,"48","Texas"
"49","Utah",968.010091954592,"19","Iowa"
"49","Utah",1004.4665797943,"27","Minnesota"
"49","Utah",1033.50733440323,"29","Missouri"
"49","Utah",1099.6107508583,"05","Arkansas"
"49","Utah",1180.68363477332,"55","Wisconsin"
"49","Utah",1193.96618335675,"17","Illinois"
"49","Utah",1262.04427570932,"22","Louisiana"
"49","Utah",1308.45422357071,"28","Mississippi"
"49","Utah",1346.40907565308,"18","Indiana"
"49","Utah",1379.53259141904,"26","Michigan"
"49","Utah",1401.32053876386,"47","Tennessee"
"49","Utah",1427.18976782463,"21","Kentucky"
"49","Utah",1453.80652162765,"01","Alabama"
"49","Utah",1529.73493268205,"39","Ohio"
"49","Utah",1637.49745809788,"13","Georgia"
"49","Utah",1659.26403638557,"54","West Virginia"
"49","Utah",1740.68009184225,"45","South Carolina"
"49","Utah",1779.49085359559,"42","Pennsylvania"
"49","Utah",1780.02279009666,"51","Virginia"
"49","Utah",1793.73547138762,"37","North Carolina"
"49","Utah",1827.31383103567,"12","Florida"
"49","Utah",1845.56859232116,"11","District of Columbia"
"49","Utah",1862.96717119623,"24","Maryland"
"49","Utah",1878.47786380572,"36","New York"
"49","Utah",1926.71509263955,"10","Delaware"
"49","Utah",1952.28304315593,"34","New Jersey"
"49","Utah",2018.18760343268,"50","Vermont"
"49","Utah",2034.11747815797,"09","Connecticut"
"49","Utah",2074.75587853922,"33","New Hampshire"
"49","Utah",2092.16231635404,"25","Massachusetts"
"49","Utah",2096.26015338623,"44","Rhode Island"
"49","Utah",2207.56486868426,"23","Maine"
"49","Utah",2359.06200095528,"02","Alaska"
"49","Utah",2922.90806198026,"15","Hawaii"
"49","Utah",3062.32790221666,"72","Puerto Rico"
"50","Vermont",60.7050348051715,"33","New Hampshire"
"50","Vermont",144.468400847238,"25","Massachusetts"
"50","Vermont",166.573186892084,"36","New York"
"50","Vermont",171.444424238114,"09","Connecticut"
"50","Vermont",179.821448717385,"44","Rhode Island"
"50","Vermont",217.471603407683,"23","Maine"
"50","Vermont",291.591711123057,"34","New Jersey"
"50","Vermont",341.271178668704,"42","Pennsylvania"
"50","Vermont",378.298124660737,"10","Delaware"
"50","Vermont",409.399715770419,"24","Maryland"
"50","Vermont",421.139719019703,"11","District of Columbia"
"50","Vermont",549.577815822975,"51","Virginia"
"50","Vermont",556.009637051853,"54","West Virginia"
"50","Vermont",571.431067331738,"39","Ohio"
"50","Vermont",642.074716983768,"26","Michigan"
"50","Vermont",680.726545366637,"37","North Carolina"
"50","Vermont",754.604327359913,"18","Indiana"
"50","Vermont",797.991471623722,"21","Kentucky"
"50","Vermont",828.765863446304,"45","South Carolina"
"50","Vermont",841.292153652091,"55","Wisconsin"
"50","Vermont",886.401287133436,"17","Illinois"
"50","Vermont",917.559898317368,"47","Tennessee"
"50","Vermont",979.549379964742,"13","Georgia"
"50","Vermont",1056.38860135072,"27","Minnesota"
"50","Vermont",1057.03093082679,"19","Iowa"
"50","Vermont",1092.63752233189,"01","Alabama"
"50","Vermont",1098.06607548289,"29","Missouri"
"50","Vermont",1204.75291340796,"12","Florida"
"50","Vermont",1205.58059061212,"28","Mississippi"
"50","Vermont",1225.19585718774,"05","Arkansas"
"50","Vermont",1352.44133396103,"38","North Dakota"
"50","Vermont",1357.92264684224,"46","South Dakota"
"50","Vermont",1380.3820195348,"31","Nebraska"
"50","Vermont",1382.76529657157,"20","Kansas"
"50","Vermont",1384.06730925476,"22","Louisiana"
"50","Vermont",1433.63540545867,"40","Oklahoma"
"50","Vermont",1683.99958010503,"48","Texas"
"50","Vermont",1722.10756944349,"08","Colorado"
"50","Vermont",1735.27332786888,"56","Wyoming"
"50","Vermont",1783.28325135324,"30","Montana"
"50","Vermont",1822.21520203481,"72","Puerto Rico"
"50","Vermont",1893.67837679148,"35","New Mexico"
"50","Vermont",2018.18760343268,"49","Utah"
"50","Vermont",2054.22776377939,"16","Idaho"
"50","Vermont",2171.55967217778,"04","Arizona"
"50","Vermont",2263.19859286144,"32","Nevada"
"50","Vermont",2285.94543713644,"53","Washington"
"50","Vermont",2347.85725225168,"41","Oregon"
"50","Vermont",2470.20620456065,"06","California"
"50","Vermont",3276.56558761605,"02","Alaska"
"50","Vermont",4928.79874141803,"15","Hawaii"
"51","Virginia",130.955651048011,"11","District of Columbia"
"51","Virginia",131.485637874283,"54","West Virginia"
"51","Virginia",139.367363717953,"37","North Carolina"
"51","Virginia",146.257718070064,"24","Maryland"
"51","Virginia",202.14208900526,"10","Delaware"
"51","Virginia",237.958526990555,"42","Pennsylvania"
"51","Virginia",279.843585085085,"34","New Jersey"
"51","Virginia",280.295434521683,"45","South Carolina"
"51","Virginia",295.12319907311,"39","Ohio"
"51","Virginia",362.930375851354,"21","Kentucky"
"51","Virginia",406.145712818095,"36","New York"
"51","Virginia",421.845142728259,"09","Connecticut"
"51","Virginia",431.808382701228,"13","Georgia"
"51","Virginia",440.671855323438,"47","Tennessee"
"51","Virginia",442.123697957659,"18","Indiana"
"51","Virginia",473.080698843269,"44","Rhode Island"
"51","Virginia",497.239402940441,"25","Massachusetts"
"51","Virginia",549.577815822975,"50","Vermont"
"51","Virginia",564.111595308765,"33","New Hampshire"
"51","Virginia",567.605082459973,"01","Alabama"
"51","Virginia",591.51830183559,"17","Illinois"
"51","Virginia",622.268472084453,"26","Michigan"
"51","Virginia",662.608573770649,"12","Florida"
"51","Virginia",704.587000718962,"28","Mississippi"
"51","Virginia",750.041324193599,"23","Maine"
"51","Virginia",752.860289057212,"29","Missouri"
"51","Virginia",755.061868802953,"55","Wisconsin"
"51","Virginia",788.376382360195,"05","Arkansas"
"51","Virginia",845.99017156472,"19","Iowa"
"51","Virginia",879.368788614376,"22","Louisiana"
"51","Virginia",1000.36247406281,"27","Minnesota"
"51","Virginia",1051.16635632058,"40","Oklahoma"
"51","Virginia",1073.33238789779,"20","Kansas"
"51","Virginia",1157.28115649308,"31","Nebraska"
"51","Virginia",1217.83218578568,"46","South Dakota"
"51","Virginia",1243.95701828263,"48","Texas"
"51","Virginia",1298.61974987214,"38","North Dakota"
"51","Virginia",1454.43420633183,"08","Colorado"
"51","Virginia",1526.20576259322,"72","Puerto Rico"
"51","Virginia",1544.35045908823,"35","New Mexico"
"51","Virginia",1560.28329192282,"56","Wyoming"
"51","Virginia",1700.23499590315,"30","Montana"
"51","Virginia",1780.02279009666,"49","Utah"
"51","Virginia",1848.72714197485,"04","Arizona"
"51","Virginia",1917.01468793881,"16","Idaho"
"51","Virginia",2042.70405461291,"32","Nevada"
"51","Virginia",2213.51994271492,"53","Washington"
"51","Virginia",2216.09280163849,"41","Oregon"
"51","Virginia",2227.46313801764,"06","California"
"51","Virginia",3461.7977533091,"02","Alaska"
"51","Virginia",4691.01325896575,"15","Hawaii"
"53","Washington",238.008850235865,"41","Oregon"
"53","Washington",360.04918738752,"16","Idaho"
"53","Washington",514.60508428775,"30","Montana"
"53","Washington",593.177383255549,"32","Nevada"
"53","Washington",704.16006323939,"56","Wyoming"
"53","Washington",711.469546554496,"06","California"
"53","Washington",715.593151820845,"49","Utah"
"53","Washington",938.501121580817,"38","North Dakota"
"53","Washington",954.463815532128,"08","Colorado"
"53","Washington",996.694345458945,"46","South Dakota"
"53","Washington",1024.97635003181,"04","Arizona"
"53","Washington",1097.96037611014,"31","Nebraska"
"53","Washington",1168.55916911519,"35","New Mexico"
"53","Washington",1243.44269749595,"27","Minnesota"
"53","Washington",1274.79516763185,"20","Kansas"
"53","Washington",1372.74932613354,"19","Iowa"
"53","Washington",1439.61518780369,"40","Oklahoma"
"53","Washington",1484.41920783377,"55","Wisconsin"
"53","Washington",1545.34931541811,"29","Missouri"
"53","Washington",1575.49448103741,"48","Texas"
"53","Washington",1635.71567172986,"17","Illinois"
"53","Washington",1645.94984328822,"02","Alaska"
"53","Washington",1668.33207047937,"26","Michigan"
"53","Washington",1687.18663633482,"05","Arkansas"
"53","Washington",1775.82088816552,"18","Indiana"
"53","Washington",1902.76181196429,"22","Louisiana"
"53","Washington",1904.73028517481,"21","Kentucky"
"53","Washington",1908.02807270117,"28","Mississippi"
"53","Washington",1920.45266395063,"47","Tennessee"
"53","Washington",1926.150654855,"39","Ohio"
"53","Washington",2029.72176448682,"01","Alabama"
"53","Washington",2082.63120091977,"54","West Virginia"
"53","Washington",2139.0078675906,"42","Pennsylvania"
"53","Washington",2183.24369106354,"36","New York"
"53","Washington",2188.29431717882,"13","Georgia"
"53","Washington",2213.51994271492,"51","Virginia"
"53","Washington",2242.15570740208,"11","District of Columbia"
"53","Washington",2253.12158496326,"45","South Carolina"
"53","Washington",2256.71948915162,"24","Maryland"
"53","Washington",2266.27978325736,"37","North Carolina"
"53","Washington",2285.94543713644,"50","Vermont"
"53","Washington",2311.84568476475,"34","New Jersey"
"53","Washington",2312.46289550026,"10","Delaware"
"53","Washington",2346.57479781924,"33","New Hampshire"
"53","Washington",2354.35690210155,"09","Connecticut"
"53","Washington",2394.83204776991,"25","Massachusetts"
"53","Washington",2410.27068891477,"44","Rhode Island"
"53","Washington",2423.32500899402,"12","Florida"
"53","Washington",2432.29530002029,"23","Maine"
"53","Washington",2729.24945750678,"15","Hawaii"
"53","Washington",3639.82967550243,"72","Puerto Rico"
"54","West Virginia",131.485637874283,"51","Virginia"
"54","West Virginia",165.411950185908,"39","Ohio"
"54","West Virginia",194.779072669185,"11","District of Columbia"
"54","West Virginia",213.360677740658,"24","Maryland"
"54","West Virginia",215.083763395947,"42","Pennsylvania"
"54","West Virginia",229.820136569048,"37","North Carolina"
"54","West Virginia",265.556160849297,"21","Kentucky"
"54","West Virginia",279.348795907276,"10","Delaware"
"54","West Virginia",315.143569251806,"18","Indiana"
"54","West Virginia",330.051399951449,"45","South Carolina"
"54","West Virginia",333.484495841611,"34","New Jersey"
"54","West Virginia",369.302281478251,"47","Tennessee"
"54","West Virginia",394.712331529804,"36","New York"
"54","West Virginia",444.560820842053,"13","Georgia"
"54","West Virginia",462.417368207708,"09","Connecticut"
"54","West Virginia",466.575680581381,"17","Illinois"
"54","West Virginia",500.433501653264,"26","Michigan"
"54","West Virginia",521.535311339191,"44","Rhode Island"
"54","West Virginia",536.951500090209,"01","Alabama"
"54","West Virginia",537.640694662045,"25","Massachusetts"
"54","West Virginia",556.009637051853,"50","Vermont"
"54","West Virginia",583.791778535645,"33","New Hampshire"
"54","West Virginia",624.821164844386,"55","Wisconsin"
"54","West Virginia",640.033131785173,"29","Missouri"
"54","West Virginia",652.856811737552,"28","Mississippi"
"54","West Virginia",703.319074136306,"05","Arkansas"
"54","West Virginia",711.516387065696,"12","Florida"
"54","West Virginia",717.063648412939,"19","Iowa"
"54","West Virginia",769.362971935372,"23","Maine"
"54","West Virginia",831.199189779295,"22","Louisiana"
"54","West Virginia",869.560317009457,"27","Minnesota"
"54","West Virginia",951.583832616117,"40","Oklahoma"
"54","West Virginia",958.190958854822,"20","Kansas"
"54","West Virginia",1031.76507449186,"31","Nebraska"
"54","West Virginia",1087.41690603481,"46","South Dakota"
"54","West Virginia",1164.52069156093,"48","Texas"
"54","West Virginia",1167.22111692439,"38","North Dakota"
"54","West Virginia",1335.86333718874,"08","Colorado"
"54","West Virginia",1432.8780034254,"56","Wyoming"
"54","West Virginia",1440.54793708048,"35","New Mexico"
"54","West Virginia",1569.12674234676,"30","Montana"
"54","West Virginia",1649.80084586313,"72","Puerto Rico"
"54","West Virginia",1659.26403638557,"49","Utah"
"54","West Virginia",1741.00797264291,"04","Arizona"
"54","West Virginia",1788.23060007995,"16","Idaho"
"54","West Virginia",1920.84730522439,"32","Nevada"
"54","West Virginia",2082.63120091977,"53","Washington"
"54","West Virginia",2087.54375056214,"41","Oregon"
"54","West Virginia",2108.68103415461,"06","California"
"54","West Virginia",3337.62354289339,"02","Alaska"
"54","West Virginia",4575.39779918854,"15","Hawaii"
"55","Wisconsin",199.430864769353,"26","Michigan"
"55","Wisconsin",246.671001051758,"27","Minnesota"
"55","Wisconsin",259.455404566265,"19","Iowa"
"55","Wisconsin",313.987952546336,"17","Illinois"
"55","Wisconsin",370.483567814827,"18","Indiana"
"55","Wisconsin",456.345497231932,"29","Missouri"
"55","Wisconsin",459.940226393038,"39","Ohio"
"55","Wisconsin",518.199350853323,"46","South Dakota"
"55","Wisconsin",541.324507874566,"21","Kentucky"
"55","Wisconsin",550.784054408918,"38","North Dakota"
"55","Wisconsin",551.951047274604,"31","Nebraska"
"55","Wisconsin",616.064748105437,"20","Kansas"
"55","Wisconsin",624.821164844386,"54","West Virginia"
"55","Wisconsin",631.204267366104,"47","Tennessee"
"55","Wisconsin",654.607778254093,"42","Pennsylvania"
"55","Wisconsin",687.85219681503,"05","Arkansas"
"55","Wisconsin",713.232990398673,"36","New York"
"55","Wisconsin",746.759276390307,"40","Oklahoma"
"55","Wisconsin",755.061868802953,"51","Virginia"
"55","Wisconsin",763.184125577764,"11","District of Columbia"
"55","Wisconsin",776.604116622318,"24","Maryland"
"55","Wisconsin",825.119185740554,"28","Mississippi"
"55","Wisconsin",827.626939513743,"34","New Jersey"
"55","Wisconsin",829.761545663355,"10","Delaware"
"55","Wisconsin",835.730551867334,"01","Alabama"
"55","Wisconsin",839.524156418761,"37","North Carolina"
"55","Wisconsin",841.292153652091,"50","Vermont"
"55","Wisconsin",879.590733682252,"09","Connecticut"
"55","Wisconsin",880.093201776634,"45","South Carolina"
"55","Wisconsin",894.347233251758,"56","Wyoming"
"55","Wisconsin",895.142488143403,"13","Georgia"
"55","Wisconsin",899.422303428831,"33","New Hampshire"
"55","Wisconsin",899.789192959402,"08","Colorado"
"55","Wisconsin",928.652417851916,"25","Massachusetts"
"55","Wisconsin",938.762287738951,"44","Rhode Island"
"55","Wisconsin",958.208550565741,"22","Louisiana"
"55","Wisconsin",970.73139159718,"30","Montana"
"55","Wisconsin",1026.88125557584,"23","Maine"
"55","Wisconsin",1048.15217992895,"48","Texas"
"55","Wisconsin",1119.12150764318,"35","New Mexico"
"55","Wisconsin",1180.68363477332,"49","Utah"
"55","Wisconsin",1187.32360653374,"12","Florida"
"55","Wisconsin",1222.44911027389,"16","Idaho"
"55","Wisconsin",1365.74105492919,"04","Arizona"
"55","Wisconsin",1422.28538633566,"32","Nevada"
"55","Wisconsin",1484.41920783377,"53","Washington"
"55","Wisconsin",1520.00525917951,"41","Oregon"
"55","Wisconsin",1630.84605682006,"06","California"
"55","Wisconsin",2266.80799466629,"72","Puerto Rico"
"55","Wisconsin",2725.77747420835,"02","Alaska"
"55","Wisconsin",4087.7132089579,"15","Hawaii"
"56","Wyoming",295.893176406264,"08","Colorado"
"56","Wyoming",298.489473864069,"30","Montana"
"56","Wyoming",331.031017906465,"49","Utah"
"56","Wyoming",363.963926672775,"16","Idaho"
"56","Wyoming",378.173032217497,"46","South Dakota"
"56","Wyoming",407.511640452711,"31","Nebraska"
"56","Wyoming",462.138478685748,"38","North Dakota"
"56","Wyoming",535.046034899631,"32","Nevada"
"56","Wyoming",570.641320650667,"20","Kansas"
"56","Wyoming",595.814868222379,"35","New Mexico"
"56","Wyoming",644.946195811683,"04","Arizona"
"56","Wyoming",658.567146661661,"41","Oregon"
"56","Wyoming",693.815322468056,"27","Minnesota"
"56","Wyoming",704.16006323939,"53","Washington"
"56","Wyoming",717.278616291728,"19","Iowa"
"56","Wyoming",741.070541273069,"40","Oklahoma"
"56","Wyoming",750.857354366699,"06","California"
"56","Wyoming",851.544872748085,"29","Missouri"
"56","Wyoming",894.347233251758,"55","Wisconsin"
"56","Wyoming",917.696320443184,"48","Texas"
"56","Wyoming",969.537460201625,"17","Illinois"
"56","Wyoming",983.048746857414,"05","Arkansas"
"56","Wyoming",1093.23790755549,"26","Michigan"
"56","Wyoming",1118.26760726856,"18","Indiana"
"56","Wyoming",1203.84756857656,"22","Louisiana"
"56","Wyoming",1203.86858635877,"28","Mississippi"
"56","Wyoming",1227.89959603722,"21","Kentucky"
"56","Wyoming",1229.3567707029,"47","Tennessee"
"56","Wyoming",1288.36936602284,"39","Ohio"
"56","Wyoming",1327.25003918899,"01","Alabama"
"56","Wyoming",1432.8780034254,"54","West Virginia"
"56","Wyoming",1490.9534691713,"13","Georgia"
"56","Wyoming",1525.73735498727,"42","Pennsylvania"
"56","Wyoming",1560.28329192282,"51","Virginia"
"56","Wyoming",1567.07897823637,"45","South Carolina"
"56","Wyoming",1595.59794134285,"37","North Carolina"
"56","Wyoming",1605.65916545267,"36","New York"
"56","Wyoming",1608.6534088536,"11","District of Columbia"
"56","Wyoming",1624.96655702714,"24","Maryland"
"56","Wyoming",1685.8710470473,"10","Delaware"
"56","Wyoming",1700.67738828576,"34","New Jersey"
"56","Wyoming",1719.75490957482,"12","Florida"
"56","Wyoming",1735.27332786888,"50","Vermont"
"56","Wyoming",1768.49963536653,"09","Connecticut"
"56","Wyoming",1793.67373173,"33","New Hampshire"
"56","Wyoming",1821.09692058953,"25","Massachusetts"
"56","Wyoming",1829.11487421235,"44","Rhode Island"
"56","Wyoming",1914.68148085794,"23","Maine"
"56","Wyoming",2268.54128659307,"02","Alaska"
"56","Wyoming",2941.03458689684,"72","Puerto Rico"
"56","Wyoming",3193.52553426965,"15","Hawaii"
"72","Puerto Rico",1235.04151402324,"12","Florida"
"72","Puerto Rico",1401.65834294981,"45","South Carolina"
"72","Puerto Rico",1427.62397025686,"37","North Carolina"
"72","Puerto Rico",1451.55041867417,"13","Georgia"
"72","Puerto Rico",1526.20576259322,"51","Virginia"
"72","Puerto Rico",1534.48677188059,"10","Delaware"
"72","Puerto Rico",1559.10333776578,"24","Maryland"
"72","Puerto Rico",1564.71911391225,"11","District of Columbia"
"72","Puerto Rico",1590.43663517896,"34","New Jersey"
"72","Puerto Rico",1616.5062534501,"01","Alabama"
"72","Puerto Rico",1643.4000563167,"44","Rhode Island"
"72","Puerto Rico",1649.80084586313,"54","West Virginia"
"72","Puerto Rico",1656.95938445959,"09","Connecticut"
"72","Puerto Rico",1680.78486053183,"25","Massachusetts"
"72","Puerto Rico",1707.42331074589,"42","Pennsylvania"
"72","Puerto Rico",1722.44141169246,"47","Tennessee"
"72","Puerto Rico",1754.49455389749,"28","Mississippi"
"72","Puerto Rico",1756.46572534139,"21","Kentucky"
"72","Puerto Rico",1784.22382631864,"33","New Hampshire"
"72","Puerto Rico",1788.96766663956,"36","New York"
"72","Puerto Rico",1812.66868942884,"22","Louisiana"
"72","Puerto Rico",1814.21476233639,"39","Ohio"
"72","Puerto Rico",1822.21520203481,"50","Vermont"
"72","Puerto Rico",1881.90990476565,"23","Maine"
"72","Puerto Rico",1910.14631737268,"18","Indiana"
"72","Puerto Rico",1968.6081218941,"05","Arkansas"
"72","Puerto Rico",2029.45693693309,"17","Illinois"
"72","Puerto Rico",2094.72371666829,"29","Missouri"
"72","Puerto Rico",2148.40166346072,"26","Michigan"
"72","Puerto Rico",2242.88569773497,"48","Texas"
"72","Puerto Rico",2244.52595214184,"40","Oklahoma"
"72","Puerto Rico",2266.80799466629,"55","Wisconsin"
"72","Puerto Rico",2290.20158952718,"19","Iowa"
"72","Puerto Rico",2375.97788435915,"20","Kansas"
"72","Puerto Rico",2504.40909863953,"27","Minnesota"
"72","Puerto Rico",2541.89605275549,"31","Nebraska"
"72","Puerto Rico",2662.42708295058,"46","South Dakota"
"72","Puerto Rico",2680.39648046643,"35","New Mexico"
"72","Puerto Rico",2741.36824711056,"08","Colorado"
"72","Puerto Rico",2785.70286540912,"38","North Dakota"
"72","Puerto Rico",2941.03458689684,"56","Wyoming"
"72","Puerto Rico",2982.5596471003,"04","Arizona"
"72","Puerto Rico",3062.32790221666,"49","Utah"
"72","Puerto Rico",3146.40958544451,"30","Montana"
"72","Puerto Rico",3303.35005673122,"16","Idaho"
"72","Puerto Rico",3320.33988691629,"32","Nevada"
"72","Puerto Rico",3453.23162390261,"06","California"
"72","Puerto Rico",3586.9954269571,"41","Oregon"
"72","Puerto Rico",3639.82967550243,"53","Washington"
"72","Puerto Rico",4987.41036923008,"02","Alaska"
"72","Puerto Rico",5741.96460321181,"15","Hawaii"
